2018-12-06 00:21:57 WARN  Utils:66 - Kubernetes master URL uses HTTP instead of HTTPS.
2018-12-06 00:22:28 INFO  TaskSetManager:54 - Starting task 14.0 in stage 0.0 (TID 14, 10.233.97.185, executor 4, partition 14, ANY, 9177 bytes)
2018-12-06 00:22:28 INFO  TaskSetManager:54 - Starting task 15.0 in stage 0.0 (TID 15, 10.233.74.81, executor 1, partition 15, ANY, 9177 bytes)
2018-12-06 00:22:28 INFO  TaskSetManager:54 - Starting task 16.0 in stage 0.0 (TID 16, 10.233.102.141, executor 5, partition 16, ANY, 9177 bytes)
2018-12-06 00:22:28 INFO  TaskSetManager:54 - Starting task 17.0 in stage 0.0 (TID 17, 10.233.71.39, executor 2, partition 17, ANY, 9177 bytes)
2018-12-06 00:22:28 INFO  TaskSetManager:54 - Starting task 18.0 in stage 0.0 (TID 18, 10.233.97.185, executor 4, partition 18, ANY, 9177 bytes)
2018-12-06 00:22:28 INFO  TaskSetManager:54 - Starting task 19.0 in stage 0.0 (TID 19, 10.233.74.81, executor 1, partition 19, ANY, 9177 bytes)
2018-12-06 00:22:28 INFO  TaskSetManager:54 - Starting task 20.0 in stage 0.0 (TID 20, 10.233.102.141, executor 5, partition 20, ANY, 9177 bytes)
2018-12-06 00:22:28 INFO  TaskSetManager:54 - Starting task 21.0 in stage 0.0 (TID 21, 10.233.71.39, executor 2, partition 21, ANY, 9177 bytes)
2018-12-06 00:22:28 INFO  TaskSetManager:54 - Starting task 22.0 in stage 0.0 (TID 22, 10.233.97.185, executor 4, partition 22, ANY, 9177 bytes)
2018-12-06 00:22:28 INFO  TaskSetManager:54 - Starting task 23.0 in stage 0.0 (TID 23, 10.233.74.81, executor 1, partition 23, ANY, 9177 bytes)
2018-12-06 00:22:28 INFO  TaskSetManager:54 - Starting task 24.0 in stage 0.0 (TID 24, 10.233.102.141, executor 5, partition 24, ANY, 9177 bytes)
2018-12-06 00:22:28 INFO  TaskSetManager:54 - Starting task 25.0 in stage 0.0 (TID 25, 10.233.71.39, executor 2, partition 25, ANY, 9177 bytes)
2018-12-06 00:22:28 INFO  TaskSetManager:54 - Starting task 26.0 in stage 0.0 (TID 26, 10.233.97.185, executor 4, partition 26, ANY, 9177 bytes)
2018-12-06 00:22:28 INFO  TaskSetManager:54 - Starting task 27.0 in stage 0.0 (TID 27, 10.233.74.81, executor 1, partition 27, ANY, 9177 bytes)
2018-12-06 00:22:28 INFO  TaskSetManager:54 - Starting task 28.0 in stage 0.0 (TID 28, 10.233.102.141, executor 5, partition 28, ANY, 9177 bytes)
2018-12-06 00:22:28 INFO  TaskSetManager:54 - Starting task 29.0 in stage 0.0 (TID 29, 10.233.71.39, executor 2, partition 29, ANY, 9177 bytes)
2018-12-06 00:22:28 INFO  TaskSetManager:54 - Starting task 30.0 in stage 0.0 (TID 30, 10.233.97.185, executor 4, partition 30, ANY, 9177 bytes)
2018-12-06 00:22:28 INFO  TaskSetManager:54 - Starting task 31.0 in stage 0.0 (TID 31, 10.233.74.81, executor 1, partition 31, ANY, 9177 bytes)
2018-12-06 00:22:28 INFO  TaskSetManager:54 - Starting task 32.0 in stage 0.0 (TID 32, 10.233.102.141, executor 5, partition 32, ANY, 9177 bytes)
2018-12-06 00:22:28 INFO  TaskSetManager:54 - Starting task 33.0 in stage 0.0 (TID 33, 10.233.71.39, executor 2, partition 33, ANY, 9177 bytes)
2018-12-06 00:22:28 INFO  TaskSetManager:54 - Starting task 34.0 in stage 0.0 (TID 34, 10.233.97.185, executor 4, partition 34, ANY, 9177 bytes)
2018-12-06 00:22:28 INFO  TaskSetManager:54 - Starting task 35.0 in stage 0.0 (TID 35, 10.233.74.81, executor 1, partition 35, ANY, 9177 bytes)
2018-12-06 00:22:28 INFO  TaskSetManager:54 - Starting task 36.0 in stage 0.0 (TID 36, 10.233.102.141, executor 5, partition 36, ANY, 9177 bytes)
2018-12-06 00:22:28 INFO  TaskSetManager:54 - Starting task 37.0 in stage 0.0 (TID 37, 10.233.71.39, executor 2, partition 37, ANY, 9177 bytes)
2018-12-06 00:22:28 INFO  TaskSetManager:54 - Starting task 38.0 in stage 0.0 (TID 38, 10.233.97.185, executor 4, partition 38, ANY, 9177 bytes)
2018-12-06 00:22:28 INFO  TaskSetManager:54 - Starting task 39.0 in stage 0.0 (TID 39, 10.233.74.81, executor 1, partition 39, ANY, 9177 bytes)
2018-12-06 00:22:28 INFO  TaskSetManager:54 - Starting task 40.0 in stage 0.0 (TID 40, 10.233.102.141, executor 5, partition 40, ANY, 9177 bytes)
2018-12-06 00:22:28 INFO  TaskSetManager:54 - Starting task 41.0 in stage 0.0 (TID 41, 10.233.71.39, executor 2, partition 41, ANY, 9177 bytes)
2018-12-06 00:22:28 INFO  TaskSetManager:54 - Starting task 42.0 in stage 0.0 (TID 42, 10.233.97.185, executor 4, partition 42, ANY, 9177 bytes)
2018-12-06 00:22:28 INFO  TaskSetManager:54 - Starting task 43.0 in stage 0.0 (TID 43, 10.233.74.81, executor 1, partition 43, ANY, 9177 bytes)
2018-12-06 00:22:29 INFO  KubernetesClusterSchedulerBackend$KubernetesDriverEndpoint:54 - Registered executor NettyRpcEndpointRef(spark-client://Executor) (192.168.152.202:56126) with ID 3
2018-12-06 00:22:29 INFO  TaskSetManager:54 - Starting task 44.0 in stage 0.0 (TID 44, 10.233.75.36, executor 3, partition 44, ANY, 9177 bytes)
2018-12-06 00:22:29 INFO  TaskSetManager:54 - Starting task 45.0 in stage 0.0 (TID 45, 10.233.75.36, executor 3, partition 45, ANY, 9177 bytes)
2018-12-06 00:22:29 INFO  TaskSetManager:54 - Starting task 46.0 in stage 0.0 (TID 46, 10.233.75.36, executor 3, partition 46, ANY, 9177 bytes)
2018-12-06 00:22:29 INFO  TaskSetManager:54 - Starting task 47.0 in stage 0.0 (TID 47, 10.233.75.36, executor 3, partition 47, ANY, 9177 bytes)
2018-12-06 00:22:29 INFO  TaskSetManager:54 - Starting task 48.0 in stage 0.0 (TID 48, 10.233.75.36, executor 3, partition 48, ANY, 9177 bytes)
2018-12-06 00:22:29 INFO  TaskSetManager:54 - Starting task 49.0 in stage 0.0 (TID 49, 10.233.75.36, executor 3, partition 49, ANY, 9177 bytes)
2018-12-06 00:22:29 INFO  TaskSetManager:54 - Starting task 50.0 in stage 0.0 (TID 50, 10.233.75.36, executor 3, partition 50, ANY, 9177 bytes)
2018-12-06 00:22:29 INFO  TaskSetManager:54 - Starting task 51.0 in stage 0.0 (TID 51, 10.233.75.36, executor 3, partition 51, ANY, 9177 bytes)
2018-12-06 00:22:29 INFO  TaskSetManager:54 - Starting task 52.0 in stage 0.0 (TID 52, 10.233.75.36, executor 3, partition 52, ANY, 9177 bytes)
2018-12-06 00:22:29 INFO  TaskSetManager:54 - Starting task 53.0 in stage 0.0 (TID 53, 10.233.75.36, executor 3, partition 53, ANY, 9177 bytes)
2018-12-06 00:22:29 INFO  TaskSetManager:54 - Starting task 54.0 in stage 0.0 (TID 54, 10.233.75.36, executor 3, partition 54, ANY, 9177 bytes)
2018-12-06 00:22:30 INFO  BlockManagerMasterEndpoint:54 - Registering block manager 10.233.75.36:41463 with 4.4 GB RAM, BlockManagerId(3, 10.233.75.36, 41463, None)
2018-12-06 00:22:35 INFO  BlockManagerInfo:54 - Added broadcast_0_piece0 in memory on 10.233.71.39:34157 (size: 1528.0 B, free: 4.4 GB)
2018-12-06 00:22:38 INFO  BlockManagerInfo:54 - Added broadcast_0_piece0 in memory on 10.233.97.185:43041 (size: 1528.0 B, free: 4.4 GB)
2018-12-06 00:22:38 INFO  BlockManagerInfo:54 - Added broadcast_0_piece0 in memory on 10.233.102.141:36041 (size: 1528.0 B, free: 4.4 GB)
2018-12-06 00:22:39 INFO  BlockManagerInfo:54 - Added broadcast_0_piece0 in memory on 10.233.74.81:33443 (size: 1528.0 B, free: 4.4 GB)
2018-12-06 00:22:40 INFO  BlockManagerInfo:54 - Added broadcast_0_piece0 in memory on 10.233.75.36:41463 (size: 1528.0 B, free: 4.4 GB)
2018-12-06 00:42:11 INFO  TaskSetManager:54 - Starting task 55.0 in stage 0.0 (TID 55, 10.233.97.185, executor 4, partition 55, ANY, 9177 bytes)
2018-12-06 00:42:11 INFO  TaskSetManager:54 - Finished task 10.0 in stage 0.0 (TID 10) in 1183564 ms on 10.233.97.185 (executor 4) (1/485)
2018-12-06 00:42:11 INFO  TaskSetManager:54 - Starting task 56.0 in stage 0.0 (TID 56, 10.233.75.36, executor 3, partition 56, ANY, 9177 bytes)
2018-12-06 00:42:11 INFO  TaskSetManager:54 - Finished task 45.0 in stage 0.0 (TID 45) in 1181930 ms on 10.233.75.36 (executor 3) (2/485)
2018-12-06 00:42:11 INFO  TaskSetManager:54 - Starting task 57.0 in stage 0.0 (TID 57, 10.233.97.185, executor 4, partition 57, ANY, 9177 bytes)
2018-12-06 00:42:11 INFO  TaskSetManager:54 - Finished task 22.0 in stage 0.0 (TID 22) in 1183619 ms on 10.233.97.185 (executor 4) (3/485)
2018-12-06 00:42:11 INFO  TaskSetManager:54 - Starting task 58.0 in stage 0.0 (TID 58, 10.233.102.141, executor 5, partition 58, ANY, 9177 bytes)
2018-12-06 00:42:11 INFO  TaskSetManager:54 - Finished task 24.0 in stage 0.0 (TID 24) in 1183657 ms on 10.233.102.141 (executor 5) (4/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 59.0 in stage 0.0 (TID 59, 10.233.71.39, executor 2, partition 59, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 37.0 in stage 0.0 (TID 37) in 1183900 ms on 10.233.71.39 (executor 2) (5/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 60.0 in stage 0.0 (TID 60, 10.233.102.141, executor 5, partition 60, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 32.0 in stage 0.0 (TID 32) in 1183978 ms on 10.233.102.141 (executor 5) (6/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 61.0 in stage 0.0 (TID 61, 10.233.71.39, executor 2, partition 61, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 21.0 in stage 0.0 (TID 21) in 1184011 ms on 10.233.71.39 (executor 2) (7/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 62.0 in stage 0.0 (TID 62, 10.233.74.81, executor 1, partition 62, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 27.0 in stage 0.0 (TID 27) in 1184013 ms on 10.233.74.81 (executor 1) (8/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 63.0 in stage 0.0 (TID 63, 10.233.74.81, executor 1, partition 63, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 43.0 in stage 0.0 (TID 43) in 1184006 ms on 10.233.74.81 (executor 1) (9/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 64.0 in stage 0.0 (TID 64, 10.233.74.81, executor 1, partition 64, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 11.0 in stage 0.0 (TID 11) in 1184142 ms on 10.233.74.81 (executor 1) (10/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 65.0 in stage 0.0 (TID 65, 10.233.75.36, executor 3, partition 65, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 50.0 in stage 0.0 (TID 50) in 1182491 ms on 10.233.75.36 (executor 3) (11/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 66.0 in stage 0.0 (TID 66, 10.233.102.141, executor 5, partition 66, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 20.0 in stage 0.0 (TID 20) in 1184235 ms on 10.233.102.141 (executor 5) (12/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 67.0 in stage 0.0 (TID 67, 10.233.71.39, executor 2, partition 67, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 25.0 in stage 0.0 (TID 25) in 1184236 ms on 10.233.71.39 (executor 2) (13/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 68.0 in stage 0.0 (TID 68, 10.233.71.39, executor 2, partition 68, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 41.0 in stage 0.0 (TID 41) in 1184227 ms on 10.233.71.39 (executor 2) (14/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 69.0 in stage 0.0 (TID 69, 10.233.97.185, executor 4, partition 69, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 26.0 in stage 0.0 (TID 26) in 1184243 ms on 10.233.97.185 (executor 4) (15/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 70.0 in stage 0.0 (TID 70, 10.233.71.39, executor 2, partition 70, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 17.0 in stage 0.0 (TID 17) in 1184261 ms on 10.233.71.39 (executor 2) (16/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 71.0 in stage 0.0 (TID 71, 10.233.97.185, executor 4, partition 71, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 6.0 in stage 0.0 (TID 6) in 1184274 ms on 10.233.97.185 (executor 4) (17/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 72.0 in stage 0.0 (TID 72, 10.233.74.81, executor 1, partition 72, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 15.0 in stage 0.0 (TID 15) in 1184269 ms on 10.233.74.81 (executor 1) (18/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 73.0 in stage 0.0 (TID 73, 10.233.102.141, executor 5, partition 73, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 0.0 in stage 0.0 (TID 0) in 1184316 ms on 10.233.102.141 (executor 5) (19/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 74.0 in stage 0.0 (TID 74, 10.233.102.141, executor 5, partition 74, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 16.0 in stage 0.0 (TID 16) in 1184279 ms on 10.233.102.141 (executor 5) (20/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 75.0 in stage 0.0 (TID 75, 10.233.71.39, executor 2, partition 75, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 9.0 in stage 0.0 (TID 9) in 1184289 ms on 10.233.71.39 (executor 2) (21/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 76.0 in stage 0.0 (TID 76, 10.233.71.39, executor 2, partition 76, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 5.0 in stage 0.0 (TID 5) in 1184298 ms on 10.233.71.39 (executor 2) (22/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 77.0 in stage 0.0 (TID 77, 10.233.74.81, executor 1, partition 77, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 19.0 in stage 0.0 (TID 19) in 1184293 ms on 10.233.74.81 (executor 1) (23/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 78.0 in stage 0.0 (TID 78, 10.233.75.36, executor 3, partition 78, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 53.0 in stage 0.0 (TID 53) in 1182645 ms on 10.233.75.36 (executor 3) (24/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 79.0 in stage 0.0 (TID 79, 10.233.102.141, executor 5, partition 79, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 4.0 in stage 0.0 (TID 4) in 1184313 ms on 10.233.102.141 (executor 5) (25/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 80.0 in stage 0.0 (TID 80, 10.233.75.36, executor 3, partition 80, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 52.0 in stage 0.0 (TID 52) in 1182854 ms on 10.233.75.36 (executor 3) (26/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 81.0 in stage 0.0 (TID 81, 10.233.97.185, executor 4, partition 81, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 18.0 in stage 0.0 (TID 18) in 1184511 ms on 10.233.97.185 (executor 4) (27/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 82.0 in stage 0.0 (TID 82, 10.233.71.39, executor 2, partition 82, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 33.0 in stage 0.0 (TID 33) in 1184504 ms on 10.233.71.39 (executor 2) (28/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 83.0 in stage 0.0 (TID 83, 10.233.74.81, executor 1, partition 83, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 31.0 in stage 0.0 (TID 31) in 1184507 ms on 10.233.74.81 (executor 1) (29/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 84.0 in stage 0.0 (TID 84, 10.233.74.81, executor 1, partition 84, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 39.0 in stage 0.0 (TID 39) in 1184508 ms on 10.233.74.81 (executor 1) (30/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 85.0 in stage 0.0 (TID 85, 10.233.97.185, executor 4, partition 85, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 42.0 in stage 0.0 (TID 42) in 1184509 ms on 10.233.97.185 (executor 4) (31/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 86.0 in stage 0.0 (TID 86, 10.233.71.39, executor 2, partition 86, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 29.0 in stage 0.0 (TID 29) in 1184518 ms on 10.233.71.39 (executor 2) (32/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 87.0 in stage 0.0 (TID 87, 10.233.74.81, executor 1, partition 87, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 7.0 in stage 0.0 (TID 7) in 1184537 ms on 10.233.74.81 (executor 1) (33/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 88.0 in stage 0.0 (TID 88, 10.233.75.36, executor 3, partition 88, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 54.0 in stage 0.0 (TID 54) in 1182877 ms on 10.233.75.36 (executor 3) (34/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 89.0 in stage 0.0 (TID 89, 10.233.75.36, executor 3, partition 89, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 51.0 in stage 0.0 (TID 51) in 1182881 ms on 10.233.75.36 (executor 3) (35/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 90.0 in stage 0.0 (TID 90, 10.233.71.39, executor 2, partition 90, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 1.0 in stage 0.0 (TID 1) in 1184546 ms on 10.233.71.39 (executor 2) (36/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 91.0 in stage 0.0 (TID 91, 10.233.102.141, executor 5, partition 91, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 36.0 in stage 0.0 (TID 36) in 1184518 ms on 10.233.102.141 (executor 5) (37/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 92.0 in stage 0.0 (TID 92, 10.233.74.81, executor 1, partition 92, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 23.0 in stage 0.0 (TID 23) in 1184530 ms on 10.233.74.81 (executor 1) (38/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 93.0 in stage 0.0 (TID 93, 10.233.97.185, executor 4, partition 93, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 2.0 in stage 0.0 (TID 2) in 1184549 ms on 10.233.97.185 (executor 4) (39/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 94.0 in stage 0.0 (TID 94, 10.233.97.185, executor 4, partition 94, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 38.0 in stage 0.0 (TID 38) in 1184528 ms on 10.233.97.185 (executor 4) (40/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 95.0 in stage 0.0 (TID 95, 10.233.75.36, executor 3, partition 95, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 47.0 in stage 0.0 (TID 47) in 1182911 ms on 10.233.75.36 (executor 3) (41/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 96.0 in stage 0.0 (TID 96, 10.233.102.141, executor 5, partition 96, ANY, 9177 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 28.0 in stage 0.0 (TID 28) in 1184550 ms on 10.233.102.141 (executor 5) (42/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 97.0 in stage 0.0 (TID 97, 10.233.102.141, executor 5, partition 97, ANY, 9176 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 40.0 in stage 0.0 (TID 40) in 1184588 ms on 10.233.102.141 (executor 5) (43/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 98.0 in stage 0.0 (TID 98, 10.233.97.185, executor 4, partition 98, ANY, 9176 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 30.0 in stage 0.0 (TID 30) in 1184600 ms on 10.233.97.185 (executor 4) (44/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 99.0 in stage 0.0 (TID 99, 10.233.74.81, executor 1, partition 99, ANY, 9176 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 3.0 in stage 0.0 (TID 3) in 1184639 ms on 10.233.74.81 (executor 1) (45/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 100.0 in stage 0.0 (TID 100, 10.233.102.141, executor 5, partition 100, ANY, 9176 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 8.0 in stage 0.0 (TID 8) in 1184637 ms on 10.233.102.141 (executor 5) (46/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 101.0 in stage 0.0 (TID 101, 10.233.75.36, executor 3, partition 101, ANY, 9176 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 46.0 in stage 0.0 (TID 46) in 1183000 ms on 10.233.75.36 (executor 3) (47/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 102.0 in stage 0.0 (TID 102, 10.233.97.185, executor 4, partition 102, ANY, 9176 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 14.0 in stage 0.0 (TID 14) in 1184711 ms on 10.233.97.185 (executor 4) (48/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 103.0 in stage 0.0 (TID 103, 10.233.97.185, executor 4, partition 103, ANY, 9176 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 34.0 in stage 0.0 (TID 34) in 1184798 ms on 10.233.97.185 (executor 4) (49/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 104.0 in stage 0.0 (TID 104, 10.233.75.36, executor 3, partition 104, ANY, 9176 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 44.0 in stage 0.0 (TID 44) in 1183172 ms on 10.233.75.36 (executor 3) (50/485)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Starting task 105.0 in stage 0.0 (TID 105, 10.233.74.81, executor 1, partition 105, ANY, 9176 bytes)
2018-12-06 00:42:12 INFO  TaskSetManager:54 - Finished task 35.0 in stage 0.0 (TID 35) in 1184801 ms on 10.233.74.81 (executor 1) (51/485)
2018-12-06 00:42:13 INFO  TaskSetManager:54 - Starting task 106.0 in stage 0.0 (TID 106, 10.233.71.39, executor 2, partition 106, ANY, 9176 bytes)
2018-12-06 00:42:13 INFO  TaskSetManager:54 - Finished task 13.0 in stage 0.0 (TID 13) in 1184905 ms on 10.233.71.39 (executor 2) (52/485)
2018-12-06 00:42:13 INFO  TaskSetManager:54 - Starting task 107.0 in stage 0.0 (TID 107, 10.233.75.36, executor 3, partition 107, ANY, 9177 bytes)
2018-12-06 00:42:13 INFO  TaskSetManager:54 - Finished task 49.0 in stage 0.0 (TID 49) in 1183300 ms on 10.233.75.36 (executor 3) (53/485)
2018-12-06 00:42:13 INFO  TaskSetManager:54 - Starting task 108.0 in stage 0.0 (TID 108, 10.233.75.36, executor 3, partition 108, ANY, 9177 bytes)
2018-12-06 00:42:13 INFO  TaskSetManager:54 - Finished task 48.0 in stage 0.0 (TID 48) in 1183359 ms on 10.233.75.36 (executor 3) (54/485)
2018-12-06 00:42:13 INFO  TaskSetManager:54 - Starting task 109.0 in stage 0.0 (TID 109, 10.233.102.141, executor 5, partition 109, ANY, 9177 bytes)
2018-12-06 00:42:13 INFO  TaskSetManager:54 - Finished task 12.0 in stage 0.0 (TID 12) in 1185250 ms on 10.233.102.141 (executor 5) (55/485)
2018-12-06 00:53:43 INFO  TaskSetManager:54 - Starting task 110.0 in stage 0.0 (TID 110, 10.233.102.141, executor 5, partition 110, ANY, 9177 bytes)
2018-12-06 00:53:43 INFO  TaskSetManager:54 - Finished task 97.0 in stage 0.0 (TID 97) in 690970 ms on 10.233.102.141 (executor 5) (56/485)
2018-12-06 00:53:43 INFO  TaskSetManager:54 - Starting task 111.0 in stage 0.0 (TID 111, 10.233.97.185, executor 4, partition 111, ANY, 9177 bytes)
2018-12-06 00:53:43 INFO  TaskSetManager:54 - Finished task 103.0 in stage 0.0 (TID 103) in 690799 ms on 10.233.97.185 (executor 4) (57/485)
2018-12-06 00:53:43 INFO  TaskSetManager:54 - Starting task 112.0 in stage 0.0 (TID 112, 10.233.75.36, executor 3, partition 112, ANY, 9177 bytes)
2018-12-06 00:53:43 INFO  TaskSetManager:54 - Finished task 107.0 in stage 0.0 (TID 107) in 690686 ms on 10.233.75.36 (executor 3) (58/485)
2018-12-06 00:53:43 INFO  TaskSetManager:54 - Starting task 113.0 in stage 0.0 (TID 113, 10.233.75.36, executor 3, partition 113, ANY, 9177 bytes)
2018-12-06 00:53:43 INFO  TaskSetManager:54 - Finished task 104.0 in stage 0.0 (TID 104) in 690931 ms on 10.233.75.36 (executor 3) (59/485)
2018-12-06 00:53:44 INFO  TaskSetManager:54 - Starting task 114.0 in stage 0.0 (TID 114, 10.233.75.36, executor 3, partition 114, ANY, 9177 bytes)
2018-12-06 00:53:44 INFO  TaskSetManager:54 - Finished task 108.0 in stage 0.0 (TID 108) in 690897 ms on 10.233.75.36 (executor 3) (60/485)
2018-12-06 00:53:44 INFO  TaskSetManager:54 - Starting task 115.0 in stage 0.0 (TID 115, 10.233.74.81, executor 1, partition 115, ANY, 9177 bytes)
